Token,TradingSymbol,Symbol,Expiry,OptionType,StrikePrice
800179,833GOI2032,,,,
800178,828GOI2032,,,,
800177,920GOI2030,,,,
800176,897GOI2030,,,,
800175,613GOI2028,,,,
800174,601GOI2028,,,,
800173,828GOI2027,,,,
800172,833GOI2026,,,,
800171,597GOI2025,,,,
800170,820GOI2025,,,,
800169,915GOI2024,,,,
800168,735GOI2024,,,,
800164,824GOI2027,,,,
800163,923GOI2043,,,,
800162,830GOI2042,,,,
800161,883GOI2041,,,,
800160,830GOI2040,,,,
800159,638GOI2039,,,,
800158,833GOI2036,,,,
800157,832GOI2032,,,,
800148,826GOI2027,,,,
800145,0795GOI32,,,,
800123,1018GOI26,,,,
750837,VALENC-RE,,,,
726766,LTL21324,,,,
726765,LTL210324,,,,
726764,RJIL21324,,,,
726763,LTMRL21324,,,,
726762,RJIL210324,,,,
726761,PIICL21324,,,,
726760,BGHPL21324,,,,
726759,HSL21324,,,,
726758,SSL20324,,,,
726757,PFL20324,,,,
726756,KSL190324,,,,
726755,RL20324,,,,
726754,PICL20324,,,,
726753,RRVL20324,,,,
726752,HSL19324,,,,
726751,HSL200324,,,,
726750,MOFSL19324,,,,
726749,SBISL19324,,,,
726748,SFIL19324,,,,
726747,NBARD19324,,,,
726746,OPAL19324,,,,
726745,MFL19324,,,,
726744,BGHPL20324,,,,
726743,BGHL20324,,,,
726742,KSL20324,,,,
726741,MOFL18324,,,,
726740,OPL18324,,,,
726739,MFL18324,,,,
726738,AEL190324,,,,
726737,ISL190324,,,,
726736,TRIL18324,,,,
726735,SCSL19324,,,,
726734,SCSL190324,,,,
726733,IGHHP19324,,,,
726732,ASL19324,,,,
726731,ABHFL18324,,,,
726730,ASL18324,,,,
726729,SSL18324,,,,
726728,HCFS150324,,,,
726727,SBISL15324,,,,
726726,MOFS150324,,,,
726725,NFL15324,,,,
726724,BFL15324,,,,
726723,BFSL15324,,,,
726722,BOBF150324,,,,
726721,SBIS140324,,,,
726720,NABA140324,,,,
726719,GHFL150324,,,,
726718,RL150324,,,,
726717,BGHP150324,,,,
726716,BFL140324,,,,
726715,HSL150324,,,,
726714,NBARD15324,,,,
726713,KSL150324,,,,
726712,ISL150324,,,,
726711,PIIC150324,,,,
726710,RL140324,,,,
726709,TIAPL14324,,,,
726708,BFSL13324,,,,
726707,ELL13324,,,,
726706,JBC140324,,,,
726705,ECLFL13324,,,,
726704,SBISL13324,,,,
726703,NBARD13324,,,,
726702,HLFL13324,,,,
726701,N18MI13324,,,,
726700,SCCL13324,,,,
726699,SCCL130324,,,,
726698,ABFR120324,,,,
726697,NBRD120324,,,,
726696,KSL130324,,,,
726695,BOBFS12324,,,,
726694,BHFL120324,,,,
726693,ISL130324,,,,
726692,SBISL12324,,,,
726691,NBARD12324,,,,
726690,ICFL12324,,,,
726689,HMVL12324,,,,
726688,BFL120324A,,,,
726687,BFL120324,,,,
726686,BGHP130324,,,,
726685,BGHPL13324,,,,
726684,GFL13324,,,,
726683,SBISL11324,,,,
726682,ISPDL12324,,,,
726681,BFL110324,,,,
726680,BFL11324,,,,
726679,THDC11324,,,,
726678,GHFL12324,,,,
726677,GFL12324,,,,
726676,AEL11324,,,,
726675,TRIL11324,,,,
726674,JBCPL12324,,,,
726673,HSL12324,,,,
726672,ISL120324,,,,
726671,LTL120324,,,,
726670,ASL12324,,,,
726669,HSL070324,,,,
726668,MOFS070324,,,,
726667,BFSL07324,,,,
726666,MNFL070324,,,,
726665,MRHF110324,,,,
726664,AFL07324,,,,
726663,AFL7324,,,,
726662,NBRD7324,,,,
726661,ISL11324,,,,
726660,ASL11324,,,,
726659,HTML7324,,,,
726658,MOFL07324,,,,
726657,BFSL7324,,,,
726656,GIL07324,,,,
726655,T18BL11324,,,,
726654,HLFL7324A,,,,
726653,HLFL7324,,,,
726652,SCCL110324,,,,
726651,BFL07324,,,,
726650,NWIL11324,,,,
726649,SEIL07324,,,,
726648,BFL60324,,,,
726647,KFIL6324,,,,
726646,RL07324,,,,
726645,BFL060324,,,,
726644,JBCL70324,,,,
726643,KSL07324,,,,
726642,JBCL070324,,,,
726641,PFL6324,,,,
726640,NBARD6324,,,,
726639,HLFL6324,,,,
726638,MOFL6324,,,,
726637,ISL07324,,,,
726636,ISL70324,,,,
726635,ASL070324,,,,
726634,TVBL070324,,,,
726633,AIL7324,,,,
726632,NMIL070324,,,,
726631,BGHPL6324,,,,
726630,KSL06324,,,,
726629,KMPL060324,,,,
726628,ASL6324,,,,
726627,BFSL5324,,,,
726626,360OPL5324,,,,
726625,PIACL06324,,,,
726624,ISL060324,,,,
726623,HDFCSL6324,,,,
726622,BFL5324,,,,
726621,SCCL05324,,,,
726620,HLFL040324,,,,
726619,MOFSL4324,,,,
726618,NMIL050324,,,,
726617,TVBL050324,,,,
726616,360OPL4324,,,,
726615,RRVL4324,,,,
726614,ASL4324,,,,
726613,LTMR4324,,,,
726612,ASL5324,,,,
726610,HDFCSL5324,,,,
726609,ISL050324,,,,
726607,NWFL4324,,,,
726606,JBCP4324,,,,
726605,NWIL4324,,,,
726604,AFL01324,,,,
726603,GHFL4324,,,,
726602,AFL010324,,,,
726601,TPCL1324,,,,
726600,BFL010324,,,,
726599,HDFCSL1324,,,,
726598,MOFS01324,,,,
726597,JBC010324,,,,
726596,RRVL010324,,,,
726595,JSWC010324,,,,
726594,IHFC010324,,,,
726593,JBCP010324,,,,
726592,ABFL290224,,,,
726591,AFL29224,,,,
726590,TIDP290224,,,,
726589,TV18B1324,,,,
726587,ASL1324,,,,
726586,MOFSL28224,,,,
726585,HCFS290224,,,,
726584,N18M29224,,,,
726583,PFL280224,,,,
726582,BFL28224,,,,
726581,JBCPL29224,,,,
726580,LTL29224A,,,,
726578,ISL280224,,,,
726577,ABHFL28224,,,,
726576,KSL29224,,,,
726575,LTMRL29224,,,,
726573,HSL290224,,,,
726572,ISL290224,,,,
726571,GIL28224,,,,
726570,JBCIP28224,,,,
726569,AFL27224,,,,
726568,ASL280224,,,,
726567,HLFL27224A,,,,
726566,HLFL27224,,,,
726565,GF280224A,,,,
726564,GFL280224,,,,
726563,OPAL270224,,,,
726562,BFSL270224,,,,
726561,SHFL270224,,,,
726560,BFSL27224,,,,
726559,HSL27224,,,,
726558,SCCL28224,,,,
726557,SSL260224,,,,
726556,BHFL260224,,,,
726555,ISL26224,,,,
726554,AFL26224B,,,,
726553,AFL26224A,,,,
726552,AFL26224,,,,
726551,OWL260224,,,,
726550,N18M27224,,,,
726549,BGHP270224,,,,
726548,ISL27224,,,,
726547,JBCL27224,,,,
726546,ASL27224,,,,
726545,HCFS26224,,,,
726544,ASL26224,,,,
726543,NMIL260224,,,,
726542,RRVL23224,,,,
726541,JBCP260224,,,,
726540,AEL23224,,,,
726539,MOFS23224,,,,
726538,HDFC230224,,,,
726537,HDFC260224,,,,
726536,HLFL230224,,,,
726535,BFL230224,,,,
726534,BGHP230224,,,,
726531,PFL23224,,,,
726530,BFSL230224,,,,
726529,KSL23224,,,,
726528,SBICA23224,,,,
726527,ISEC23224,,,,
726526,GHFL23224,,,,
726525,PIIC23224,,,,
726524,ASL230224,,,,
726523,GFL230224,,,,
726522,SPTL230224,,,,
726521,BGHP220224,,,,
726520,ISL220224,,,,
726519,HLFL210224,,,,
726518,BGHL220224,,,,
726517,JBCL220224,,,,
726516,KSL22224,,,,
726515,SPTL220224,,,,
726514,BFL210224A,,,,
726513,BFL210224,,,,
726512,NWIL210224,,,,
726511,SCSL22224,,,,
726510,ICFL21224,,,,
726509,GHFL210224,,,,
726508,BFL20224,,,,
726507,JBCP210224,,,,
726506,ISEC21224A,,,,
726505,ISEC21224,,,,
726504,BFSL210224,,,,
726503,PFL200224,,,,
726502,STL200224,,,,
726501,TTL21224,,,,
726500,HLFL20224,,,,
726499,ABHF20224,,,,
726498,MOFL200224,,,,
726497,HSL20224,,,,
726496,HSL210224,,,,
726495,ISEC200224,,,,
726494,SCCL20224,,,,
726493,SCSL20224,,,,
726492,JBCL20224,,,,
726491,JUPPL16224,,,,
726490,GHFL200224,,,,
726489,OWL160224A,,,,
726488,OWL160224,,,,
726487,TPCL16224,,,,
726486,THDC16224,,,,
726485,BFSL16224,,,,
726484,ABHF16224,,,,
726482,OPL160224,,,,
726481,ISL16224,,,,
726480,ISL160224,,,,
726479,BGHPL16224A,,,,
726478,BGHPL16224,,,,
726477,RRVL14224,,,,
726476,AIL160224,,,,
726475,ASL160224,,,,
726474,HSL160224,,,,
726473,SPTL16224,,,,
726472,BFSL150224,,,,
726471,RRVL160224,,,,
726470,KSL15224,,,,
726469,GHFL16224,,,,
726467,BFL14224,,,,
726466,BFSL14224,,,,
726465,ISEC15224,,,,
726464,ASL15224,,,,
726463,GICHFL15224,,,,
726462,TPCL14224,,,,
726461,BHFL130224,,,,
726460,ABHFL13224,,,,
726459,NMIL140224,,,,
726458,HSL130224,,,,
726457,KMPL130224,,,,
726456,AEL120224,,,,
726455,MOFL120224,,,,
726454,PDL12224,,,,
726453,ASL13224,,,,
726451,KSL12224,,,,
726450,UCL120224,,,,
726449,UCL12224,,,,
726448,JBCL12224,,,,
726447,ISEC12224,,,,
726446,SCCL12224,,,,
726445,SCSL120224,,,,
726444,360OWL9224,,,,
726443,MOFSL9224,,,,
726442,MOFL9224A,,,,
726441,MOFL9224,,,,
726440,ASL120224,,,,
726439,OPL090224,,,,
726438,SPTL090224,,,,
726437,HSL120224,,,,
726436,PFL09224,,,,
726435,KSL09224,,,,
726434,IFPL9224,,,,
726433,ISL090224,,,,
726432,360O080224,,,,
726431,CFHL080224,,,,
726430,HSL090224,,,,
726429,HSL09224,,,,
726428,HCFS080224,,,,
726427,PICL090224,,,,
726426,OPL08224,,,,
726425,BGHP090224,,,,
726424,MOFS080224,,,,
726423,HSL070224,,,,
726422,HSL080224,,,,
726421,AFL080224,,,,
726420,AFL070224A,,,,
726419,ISL080224,,,,
726418,AFL070224,,,,
726417,BFSL080224,,,,
726416,MOFL7224,,,,
726415,CFHL7224,,,,
726414,NFL060224,,,,
726413,NMIL070224,,,,
726412,TRIL060224,,,,
726411,PIIC070224,,,,
726410,MOFS060224,,,,
726409,OPL060224,,,,
726408,KSL060224,,,,
726407,GICH070224,,,,
726406,MOFL060224,,,,
726405,JBCL70224,,,,
726404,JBCL070224,,,,
726402,ISL070224,,,,
726401,PFL060224,,,,
726400,BGHL6224,,,,
726399,BGHL060224,,,,
726398,BFSL050224,,,,
726397,EFL050224,,,,
726396,JBCL060224,,,,
726395,IHFC60224,,,,
726394,ASL050224,,,,
726392,IHFC060224,,,,
726391,NMIL060224,,,,
726389,HSL060224,,,,
726388,NMIL050224,,,,
726387,SEIL060224,,,,
726386,IFPL2224,,,,
726385,KSL2224,,,,
726384,OWL2224,,,,
726383,BFL020224,,,,
726382,PFL020224,,,,
726381,GHFL5224,,,,
726380,ISL050224,,,,
726379,MOFS020224,,,,
726378,LTMR020224,,,,
726377,BFSL020224,,,,
726376,HSL050224,,,,
726375,HSL020224,,,,
726374,ISL020224,,,,
726373,JBCP020224,,,,
726372,360OPL24,,,,
726370,925OWL25,,,,
726369,AFL01224,,,,
726368,ISL01224,,,,
726367,ISL1224,,,,
726366,ISL010224,,,,
726365,MOFS010224,,,,
726364,PDL300124,,,,
726363,MOFL31124,,,,
726362,RL01224,,,,
726361,RL010224,,,,
726360,NTPL01224,,,,
726359,VCL310124,,,,
726358,AFL310124,,,,
726357,AEL310124,,,,
726356,ISL310124A,,,,
726355,ISL310124,,,,
726354,PIL300124,,,,
726353,NBAD30124,,,,
726351,HDFC30124,,,,
726350,SCCL300124,,,,
726349,TIAP300124,,,,
726348,JBC30124,,,,
726347,ISL300124,,,,
726345,HSL290124,,,,
726344,ASL290124,,,,
726343,NMIL29124,,,,
726342,NMIL290124,,,,
726341,SSL290124,,,,
726339,EFL250124,,,,
726338,ISEC29124,,,,
726337,OWL25124,,,,
726336,AEL250124,,,,
726335,JBPL290124,,,,
726333,SBISL25124B,,,,
726332,SBISL25124A,,,,
726331,SBISL25124,,,,
726330,NBARD25124,,,,
726328,KSL240124,,,,
726327,LTMR250124,,,,
726326,JBC250124,,,,
726325,HSL250124,,,,
726322,SSL240124,,,,
726321,BFL230124,,,,
726319,SS230124,,,,
726318,ISEC24124A,,,,
726317,SSL230124,,,,
726316,ISEC24124,,,,
726315,NWFL23124A,,,,
726313,HSL230124,,,,
726312,NWML230124,,,,
726311,ASL24124,,,,
726308,PICL230124,,,,
726307,HSL1912024,,,,
726305,HSL19124,,,,
726304,HSL190124,,,,
726301,IHPL23124,,,,
726300,ASL19124,,,,
726298,BFSL19124,,,,
726297,BFL19124,,,,
726296,KSL23124,,,,
726294,MOFS190124,,,,
726293,IFPL190124,,,,
726290,BFL180124,,,,
726289,AEL180124,,,,
726287,HSL18124,,,,
726286,GHFL19124,,,,
726285,BGHL19124,,,,
726284,MOFS18124,,,,
726281,MOFS17124A,,,,
726280,MOFS17124,,,,
726279,BFL170124,,,,
726278,MOFS16124A,,,,
726277,MOFS16124,,,,
726276,NWFL160124,,,,
726274,SBIS16124,,,,
726273,SBISL16124,,,,
726272,BFL15124,,,,
726271,NWML16124,,,,
726270,JBCPL16124,,,,
726269,JBCIPL16124,,,,
726268,IGHHPL16124,,,,
726266,MOFSL12123,,,,
726265,SHFL12124,,,,
726264,RRVL12124,,,,
726263,PICL150124,,,,
726262,BHFL120124,,,,
726260,NBARD12124,,,,
726259,JBCIP12124,,,,
726258,JBCIPL12124,,,,
726257,BHFL11124A,,,,
726255,BHFL11124,,,,
726250,DMIFPL10124,,,,
726248,NLCTPL11124,,,,
726247,JBCPL11124,,,,
726245,BFL10124,,,,
726244,LTL10124,,,,
726243,BFL090124,,,,
726240,EOPR8124A,,,,
726239,EOPR8123,,,,
726232,UCL4124,,,,
726229,ISL05124,,,,
726228,ASL50124,,,,
726225,LTMRL4124,,,,
726224,ISEC04124,,,,
726221,ISL030124A,,,,
726219,360OPL2124,,,,
726217,BFSL291223,,,,
726216,KFIL291223,,,,
726215,KSPL291223,,,,
726212,NWIL291223A,,,,
726211,NWIL291223,,,,
726210,KIL291223,,,,
726209,SBISL291223,,,,
726207,SCCL291223A,,,,
726206,SCCL291223,,,,
726205,PFL281223,,,,
726204,IHPL281223,,,,
726203,KECIL281223,,,,
726201,BHFL271223,,,,
726200,TTL281223,,,,
726197,IHPL271223,,,,
726196,SBISL271223,,,,
726195,TBL271223,,,,
726194,BGHPL271223,,,,
726193,SCCL271223,,,,
726192,N18MI271223,,,,
726191,HSL271223,,,,
726185,IFPL221223,,,,
726182,IHPL261223,,,,
726177,JBCI221223,,,,
726171,IGHHP221223,,,,
726170,AEL211223A,,,,
726167,SCCL211223,,,,
726165,ISL211223,,,,
726163,AFL211223,,,,
726156,ISEC201223,,,,
726152,IFPL191223,,,,
726151,MBPR191223,,,,
726149,IGHHP201223,,,,
726140,TTL191223,,,,
726105,ISEC141223,,,,
726102,AEL141223,,,,
726084,SL111223B,,,,
726083,SL111223A,,,,
726082,SL111223,,,,
726081,IFPL111223,,,,
726070,ISL111223,,,,
726050,SL071223,,,,
726046,ISL071223,,,,
726031,SCCL61223,,,,
726022,KMPL061223,,,,
726016,GFL51223,,,,
726012,AEL041223,,,,
726002,AEL011223,,,,
725986,ASFL291123,,,,
725984,MCSL291123,,,,
725970,OPAL241123,,,,
725953,KSPL231123,,,,
725946,ISL231123A,,,,
725912,NFL171123,,,,
725905,JBCIP171123,,,,
725897,JBCIP161123,,,,
725890,ISEC151123,,,,
725881,MCSL91123,,,,
725879,ISL101123B,,,,
725862,MOFL81123,,,,
725860,SCCL091123,,,,
725858,JBCPL91123,,,,
725855,KMPL91123,,,,
725845,SCCL081123,,,,
725834,SCCL71123,,,,
725823,MOFSL31123A,,,,
725810,KSPL21123,,,,
725801,AFL011123,,,,
725800,NWFL011123,,,,
725795,HFT311023,,,,
725793,JBCP311023A,,,,
725788,IFPL301023,,,,
725777,JBC271023,,,,
725760,MOFL231023,,,,
725758,IFPL231023,,,,
725756,KSPL201023,,,,
725747,KSPL191023,,,,
725738,NWIL191023,,,,
725737,SCNL181023,,,,
725731,MOFL171023,,,,
725724,JBCPL171023,,,,
725722,IFPL161023,,,,
725711,JBCPL161023,,,,
725686,ISL051023,,,,
725676,NWIL280923,,,,
725606,SCCL18923,,,,
725590,SCCL15923,,,,
725589,ISEC15923A,,,,
725545,SCCL11923,,,,
725518,SCCL7923,,,,
725514,DIT6923,,,,
725481,MOFSL310823,,,,
725474,BFL30823,,,,
725473,SHFL30823,,,,
725472,KMIL30823,,,,
725468,SCCL300823,,,,
725467,BFL29823,,,,
725463,MOFSL30823,,,,
725454,KMIL290823,,,,
725449,VCL280823,,,,
725447,BFL28823,,,,
725443,KMIL28823A,,,,
725434,BHFL25823,,,,
725424,MOFSL24823,,,,
725421,KMIL24823,,,,
725420,KMIL240823,,,,
725411,BHFL23823,,,,
725409,SCCL220823,,,,
725404,BHFL22823,,,,
725392,KMPL22823,,,,
725390,KMPL220823,,,,
725386,MOFL18823A,,,,
725377,BIRET17823,,,,
725335,AFL090823,,,,
725303,KMPL07823,,,,
725285,KMPL3823,,,,
725259,KFIL270723,,,,
725257,KMPL28723,,,,
725240,SBNPPF26723,,,,
725226,KMIL240723,,,,
725223,SHFL210723,,,,
725222,KMIL21723,,,,
725199,ISL190723,,,,
725195,MFL19723,,,,
725194,ISEC18723,,,,
725181,MFL170723,,,,
725179,MFL17723,,,,
725172,KMIL140723,,,,
725163,ECLFL12723,,,,
725160,SL120723,,,,
725156,KMPL120723,,,,
725141,SEIL7723A,,,,
725140,SEIL070723,,,,
725113,IFPL300623,,,,
725108,IFPL28623,,,,
725106,NACL27623,,,,
725054,BFL20623,,,,
725038,TTL19623,,,,
725017,ISL150623,,,,
725004,KMPL14623,,,,
724994,BFL120623,,,,
724973,BFL8623A,,,,
724939,SL6623,,,,
724938,SL05623,,,,
724928,ISL05623,,,,
724918,MFL05623,,,,
724916,MFL5623,,,,
724915,BFL020623A,,,,
724886,HDFCB30523,,,,
724871,HDFCB26523,,,,
724852,HDFCB23523,,,,
724810,MFL160523,,,,
724809,MFL16523,,,,
724770,SL100523,,,,
724756,NWIL90523,,,,
724755,NWIL090523,,,,
724747,BGHPL090523,,,,
724736,BGHL4523,,,,
724731,BGHPL2523,,,,
724715,HDFCB28423,,,,
724713,BGHPL28423,,,,
724695,HDFCB26423,,,,
724693,IGH26423,,,,
724688,HDFCB240423,,,,
724684,PVRIN21423,,,,
724675,KMPL240423,,,,
724659,UGL19423,,,,
724653,HDFCB190423,,,,
724651,AFL180423,,,,
724645,ECLFL18423,,,,
724620,SCCL120423,,,,
724618,MFL120423A,,,,
724615,MFL120423,,,,
724603,KMIL100423,,,,
724567,ONGCPA28323,,,,
717504,MBLNCRPS,,,,
715024,1PSL35,,,,
710057,VALIANTOCPS,,,,
700135,AARTISURFP,,,,
590138,SETFNIF50,,,,
590137,SETFNIFBK,,,,
590136,BANKNIFTY1,,,,
590134,MADRASFERT,,,,
590115,MOM50,,,,
590113,HNGSNGBEES,,,,
590110,QNIFTY,,,,
590109,SHARIABEES,,,,
590108,PSUBNKBEES,,,,
590107,PSUBANK,,,,
590106,BANKBEES,,,,
590104,JUNIORBEES,,,,
590103,NIFTYBEES,,,,
590101,GOLDSHARE,,,,
590099,QGOLDHALF,,,,
590098,SBIGETS,,,,
590097,KOTAKGOLD,,,,
590096,LIQUIDBEES,,,,
590095,GOLDBEES,,,,
590086,ORISSAMINE,,,,
590078,MAITHANALL,,,,
590075,LAMBODHARA,,,,
590073,WHEELS,,,,
590072,SUNDRMBRAK,,,,
590071,SUNDARMFIN,,,,
590068,KHAITANLTD,,,,
590066,KCP,,,,
590065,IMPAL,,,,
590062,ANDHRSUGAR,,,,
590057,EQUIPPP,,,,
590056,SALONA,,,,
590051,SAKSOFT,,,,
590041,KAVVERITEL,,,,
590031,DENORA,,,,
590030,SPIC,,,,
590025,GINNIFILA,,,,
590024,FACT,,,,
590021,BHARATRAS,,,,
590018,HISARMETAL,,,,
590013,XPROINDIA,,,,
590006,AMRUTANJAN,,,,
590005,TIDEWATER,,,,
590003,KARURVYSYA,,,,
570005,GATECHDVR,,,,
570004,JISLDVREQS,,,,
570002,FELDVR,,,,
570001,TATAMTRDVR,,,,
555555,SENSEXIETF,,,,
544150,KPGEL,,,,
544149,KRYSTAL,,,,
544148,TFM61AD,,,,
544147,TFM61AB,,,,
544146,TFM61AC,,,,
544145,TFM61AA,,,,
544144,PVSL,,,,
544143,ROYAL,,,,
544142,SCILAL,,,,
544141,PESB,,,,
544140,GOPAL,,,,
544139,KOURA,,,,
544138,JGCHEM,,,,
544137,BHINVIT,,,,
544136,RKSWAMY,,,,
544135,MUKKA,,,,
544134,PLATIND,,,,
544133,EXICOM,,,,
544132,GOLDCASE,,,,
544131,GPTHEALTH,,,,
544130,SMALLCAP,,,,
544129,JUNIPER,,,,
544128,KTKFMP328DI,,,,
544127,KTKFMP328DG,,,,
544126,KTKFMP328RI,,,,
544125,KTKFMP328RG,,,,
544124,VSTL,,,,
544123,LICNMID100,,,,
544122,ENTERO,,,,
544121,RUDRAGAS,,,,
544120,CAPITALSFB,,,,
544119,RPTECH,,,,
544118,JSFB,,,,
544117,SIGNPOST,,,,
544116,SFMP92DD,,,,
544115,SFMP92GD,,,,
544114,SFMP92DR,,,,
544113,SFMP92GR,,,,
544112,JGTL,,,,
544111,PARKHOTELS,,,,
544110,HDFCPSUBK,,,,
544109,HEALTHADD,,,,
544108,GPSL,,,,
544107,BLSE,,,,
544106,MCFL,,,,
544105,HARSHDEEP,,,,
544104,NIF10GETF,,,,
544103,NIF5GETF,,,,
544102,NIFITETF,,,,
544101,BRISK,,,,
544100,NOVAAGRI,,,,
544099,AXISWWQD,,,,
544098,AXISWWGP,,,,
544097,AXISWWDQ,,,,
544096,AXISWWDG,,,,
544095,EPACK,,,,
544094,EUPHORIAIT,,,,
544093,BANKBETF,,,,
544092,NIFTYBETF,,,,
544091,QLL,,,,
544090,SHPLPUNE,,,,
544089,LIQUIDCASE,,,,
544088,MEDIASSIST,,,,
544087,KTKFMP327DI,,,,
544086,KTKFMP327DG,,,,
544085,KTKFMP327RI,,,,
544084,KTKFMP327RG,,,,
544083,SHREE,,,,
544082,SWANAGRO,,,,
544081,JYOTICNC,,,,
544080,SHILINDORE,,,,
544079,DIGIDRIVE,,,,
544078,SFMP91DD,,,,
544077,SFMP91GD,,,,
544076,SFMP91DR,,,,
544075,SFMP91GR,,,,
544074,SBVCL,,,,
544073,MCPL,,,,
544072,AIKPIPES,,,,
544071,KTKFMP326DI,,,,
544070,KTKFMP326DG,,,,
544069,KTKFMP326RI,,,,
544068,KTKFMP326RG,,,,
544067,INNOVACAP,,,,
544066,SUNCLAY,,,,
544061,AZAD,,,,
544060,RBZJEWEL,,,,
544059,SHANTIDENM,,,,
544058,MUFTI,,,,
544057,HAPPYFORGE,,,,
544056,SMARITIME,,,,
544055,MUTHOOTMF,,,,
544054,SURAJEST,,,,
544053,MOTISONS,,,,
544052,BENCHMARK,,,,
544047,SIYARAM,,,,
544046,INOXINDIA,,,,
544045,DOMS,,,,
544044,INDIASHLTR,,,,
544043,BBNPPGOLD,,,,
544042,BAJEL,,,,
544037,AMIC,,,,
544036,DEEPAKCHEM,,,,
544035,SPL,,,,
544030,FLAIR,,,,
544029,GANDHAR,,,,
544028,TATATECH,,,,
544027,FEDFINA,,,,
544026,IREDA,,,,
544025,ARROWHEAD,,,,
544023,KALYANI,,,,
544022,ASKAUTOLTD,,,,
544021,PROTEAN,,,,
544020,ESAFSFB,,,,
544015,MISHDESIGN,,,,
544014,HONASA,,,,
544013,KKSHL,,,,
544012,CELLO,,,,
544011,VPL,,,,
544010,LIQUIDSBI,,,,
544009,BLUEJET,,,,
544008,MAXESTATES,,,,
544007,ALPHAETF,,,,
544006,ITETF,,,,
544005,ISCITRUST,,,,
544004,IRMENERGY,,,,
544003,PLAZACABLE,,,,
544002,VIVAA,,,,
544001,SUNITATOOL,,,,
544000,CCAL,,,,
543999,SENSEXETF,,,,
543998,VALIANTLAB,,,,
543997,ORGANICREC,,,,
543996,UDS,,,,
543995,MVGJL,,,,
543994,JSWINFRA,,,,
543993,ARCL,,,,
543992,YATRA,,,,
543991,TECHKGREEN,,,,
543990,SIGNATURE,,,,
543989,KALAMANDIR,,,,
543988,NUVAMA,,,,
543987,NAVINIFTY,,,,
543986,SOUTHWEST,,,,
543985,ZAGGLE,,,,
543984,SAMHI,,,,
543983,EMSLIMITED,,,,
543982,MESON,,,,
543981,RRKABEL,,,,
543980,JLHL,,,,
543979,KAHAN,,,,
543978,RATNAVEER,,,,
543977,RISHABH,,,,
543976,SHRAAITECH,,,,
543975,NIFMID150,,,,
543974,VPRPL,,,,
543973,HDFCLIQUID,,,,
543972,AEROFLEX,,,,
543971,BONDADA,,,,
543970,SHOORA,,,,
543969,PYRAMID,,,,
543968,HFMPCC75RD,,,,
543967,HFMPCC50RD,,,,
543966,HFMPCC75DD,,,,
543965,TVSSCS,,,,
543964,HFMPCC50DD,,,,
543963,SHELTER,,,,
543962,DPWIRES,,,,
543960,CONCORDBIO,,,,
543959,SBFC,,,,
543958,VLEGOV,,,,
543957,REDTAPE,,,,
543956,QUAL30IETF,,,,
543955,TREL,,,,
543954,ATL,,,,
543953,KHAZANCHI,,,,
543952,NIITMTS,,,,
543951,INNOVATUS,,,,
543950,YATHARTH,,,,
543949,PVTBANKADD,,,,
543948,PSUBANKADD,,,,
543947,SENSEXADD,,,,
543946,LIQUID,,,,
543945,NETWEB,,,,
543944,BANKETF,,,,
543943,ASARFI,,,,
543942,UTKARSHBNK,,,,
543941,AHASOLAR,,,,
543940,JIOFIN,,,,
543939,KAKA,,,,
543938,ACCELERATE,,,,
543937,ALPHAIND,,,,
543936,SENCO,,,,
543935,ITETFADD,,,,
543934,MACIND,,,,
543933,CYIENTDLM,,,,
543932,IDEAFORGE,,,,
543931,VEEFIN,,,,
543930,URAVI,,,,
543929,HMAAGRO,,,,
543928,COSMICCRF,,,,
543927,ASIAN,,,,
543926,BIZOTIC,,,,
543925,IHCT,,,,
543924,SONALIS,,,,
543923,IKIO,,,,
543922,SILVRETF,,,,
543921,COMRADE,,,,
543920,CFF,,,,
543919,MKPL,,,,
543918,GHCLTEXTIL,,,,
543917,SIGMA,,,,
543916,HSIL,,,,
543915,PAVNAIND,,,,
543914,SWATIPRO,,,,
543913,NXST,,,,
543912,PIGL,,,,
543911,ATALREAL,,,,
543910,AVG,,,,
543905,INNOKAIZ,,,,
543904,MANKIND,,,,
543903,GOLDETFADD,,,,
543902,RETINA,,,,
543901,RHL,,,,
543900,SILVERETF,,,,
543899,CUBEINVIT,,,,
543898,BLAL,,,,
543897,SANCODE,,,,
543896,AVALON,,,,
543895,EXHICON,,,,
543893,U8AG,,,,
543892,U8DP,,,,
543891,U8GP,,,,
543890,U7AD,,,,
543889,U7AG,,,,
543888,U7DP,,,,
543887,U7GP,,,,
543886,SFMP81DD,,,,
543885,SFMP81GD,,,,
543884,SFMP81DR,,,,
543883,SFMP81GR,,,,
543882,185F2RPD,,,,
543881,185F2GPG,,,,
543880,185F2DGG,,,,
543879,KTKFMP308DI,,,,
543878,KTKFMP308DG,,,,
543877,KTKFMP308RI,,,,
543876,KTKFMP308RG,,,,
543875,GSEC10YEAR,,,,
543874,MAIDEN,,,,
543873,KTKFMP310DG,,,,
543872,KTKFMP310RI,,,,
543871,KTKFMP310RG,,,,
543861,USK,,,,
543860,JAFINANCE,,,,
543859,DIGIFIBRE,,,,
543858,LOWVOL,,,,
543853,AXISPEGP,,,,
543848,DEVLAB,,,,
543843,COMMAND,,,,
543842,HFMPM23RQD,,,,
